Category,SubCategory,CatID,CatShort,Synonyms,Category_zh,SubCategory_zh,Synonyms_zh,Category_tw,SubCategory_tw,Synonyms_tw
GORE,OOZE,GOREOoze,GORE,"Blob, Burbling, Bursting, Congeal, Congealed, Congealing, Discharge, Drippy, Emanate, Exude, Exuded, Exudes, Exuding, Flow, Gelatin, Gobs, Goo, Goopy, Guck, Gunk, Gushes, Jelly, Liquidy, Muck, Mucus, Mush, Ooze, Oozy, Permeate, Pus, Putrefy, Putrefying, Putrescence, Putrescent, Putrid, Seep, Seeped, Seeping, Seeps, Slime, Sliminess, Slithering, Sludge, Slurry, Spewing, Splattered, Spurting, Squishy, Suppurate, Suppurating, Syrup, Viscous",血,渗血,"血流,粘液, 血液,流动,胶原蛋白/水解胶原蛋白",血,滲血,"血流,粘液, 血液,流動,膠原蛋白/水解膠原蛋白"
GORE,SOURCE,GORESrce,GORE,"Arteries, Bones, Brain, Cartilage, Cord, Entrails, Eyeballs, Guts, Intestines, Ligaments, Limbs, Matter, Muscles, Organs, Raw, Skin, Skull, Source, Spinal, Teeth, Tendons, Veins",血,原始录音,"咕噜,挤压,粘液,粘液,渗出,黏糊,器官,肠子,多汁,粘液,啪嗒,飞溅,渗出,撕裂,剥皮,刺伤,撕裂,撕裂,肠,肉,伤口,切片,穿刺,多汁",血,原始錄音,"咕嚕,擠壓,粘液,粘液,滲出,黏糊,器官,腸子,多汁,粘液,啪嗒,飛濺,滲出,撕裂,剝皮,刺傷,撕裂,撕裂,腸,肉,傷口,切片,穿刺,多汁"
GORE,SPLAT,GORESplt,GORE,"Gack, Glob, Globs, Glop, Goo, Goop, Goosh, Intestine, Juicy, Organ, Plop, Plopping, Plops, Poop, Smear, Snot, Spack, Spattered, Spatters, Spittle, Splatter, Splattered, Splatters, Splatting, Splodge, Splodges, Splosh, Splotch, Splotched, Splotches, Splotching, Squish",血,洒溅,"压扁,粘液,渗血,器官,肠子,多汁",血,灑濺,"壓扁,粘液,滲血,器官,腸子,多汁"
GORE,SQUISH,GORESqsh,GORE,"Compress, Goosh, Intestine, Juicy, Macerate, Mash, Mashed, Mashing, Moosh, Mush, Mushed, Mushy, Organ, Slop, Splat, Squash, Squashed, Squashing, Squashy, Squeezed, Squeezes, Squeezing, Squelch, Squelchy, Squidge, Squiggle, Squirty, Squish, Squishing, Squishy",血,血浆,"挤压,肉,器官,粘液,肠,多汁,飞溅",血,血漿,"擠壓,肉,器官,粘液,腸,多汁,飛濺"
GORE,STAB,GOREStab,GORE,"Arrow, Behead, Cut, Dagger, Decapitate, Disembowel, Dismember, Eviscerate, Flay, Impale, Impaling, Jab, Jabbed, Jabbing, Jugular, Knife, Knifed, Knifing, Mutilate, Needle, Penetrate, Pierce, Poke, Prod, Puncture, Shank, Skewer, Slash, Slashing, Slice, Spear, Spike, Stab, Sword, Syringe, Thrust, Vorpal",血,捅,"切片,刺穿,刺伤,切割,斩断,肢解",血,捅,"切片,刺穿,刺傷,切割,斬斷,肢解"
GUNS,ANTIQUE,GUNAntq,GUN,"Arquebus, Arquebuses, Black, Blunderbuss, Breechloader, Breechloaders, Breechloading, Caplock, Carabine, Civil, Derringer, Derringers, Firearms, Firelock, Flintlock, Gatling, Gun, Gunflint, Harquebus, Historical, Lockplate, Lockwork, Long, Matchlock, Matchlocks, Musket, Musketeer, Musketry, Muskets, Muzzleloader, Muzzleloaders, Muzzleloading, Old, Old-Fashioned, Pepperbox, Powder, Powderhorn, Revolutionary, Rifle, Sixgun, Sixguns, Traditional, Victorian, Vintage, War, West, Wheellock, WWI, WWII",枪炮,古董枪,"枪口装填器,步枪,黑火药,燧发枪,长步枪,火枪",槍砲,古董槍,"槍口裝填器,步槍,黑火藥,燧發槍,長步槍,火槍"
GUNS,ARTILLERY,GUNArtl,GUN,"Anti-Aircraft, Anti-Tank, Antiaircraft, Antiarmor, Antitank, Armaments, Artillerie, Artillery, Ballistics, Bazooka, Cannon, Field, Firepower, Heavy, Howitzer, Howitzers, Incoming, Launcher, Light, Missile, Mortar, Mortars, Munitions, Naval, Ordnance, Rocket, Shellfire, Shelling, Tank, Volley, Weapons",枪炮,火炮,"榴弹炮, 高射炮, 导弹发射器, 火箭筒, 迫击炮, 火箭",槍砲,火砲,"榴彈砲, 高射砲, 導彈發射器, 火箭筒, 迫擊砲, 火箭"
GUNS,AUTOMATIC,GUNAuto,GUN,"Ak-47, AK47, Automatic, Firearms, Full-Auto, Gatlin, Gatling, Gun, Kalashnikov, M16, M1919, M249, Machine, Maxim, Minigun, Sten, Submachine, Submachinegun, Tommy, Uzi",枪炮,自动化武器,"ak-47, m16, 机枪, 汤米枪, uzi, m249, M1919, 加特林机枪",槍砲,自動化武器,"ak-47, m16, 機槍, 湯米槍, uzi, m249, M1919, 加特林機槍"
GUNS,CANNON,GUNCano,GUN,"Ball, Barrel, Black, Blast, Cannonade, Cannonades, Cannonball, Cannonballs, Cannoneer, Cannoneers, Cannonry, Fuse, Gunpowder, Pirate, Powder, Primer, Projectile, Shot, Siege",枪炮,加农炮,"大炮, 手炮, 黑火药",槍砲,加農炮,"大砲, 手炮, 黑火藥"
GUNS,HANDLE,GUNHndl,GUN,"Catch, Chambering, Clearing, Clip, Cock, Cocking, Discharge, Draw, Drawing, Drop, Dry-Fire, Dry-Firing, Ejecting, Grab, Grasp, Grip, Gun, Gunstock, Handgrip, Handle, Hold, Holster, Holstering, Load, Loading, Throw, Toss, Unloading",枪支,操作,"枪套,枪,抢枪,擦枪,枪掉落,装弹",槍支,操作,"槍套,槍,搶槍,擦槍,槍掉落,裝彈"
GUNS,HITECH,GUNTech,GUN,"7, Biometric, Bond, Firearms, Gun, James, Night, Rail, Scope, Smart, Spy, Vision",枪炮,高科技,"轨道炮,间谍枪",槍砲,高科技,"軌道炮,間諜槍"
GUNS,MECHANISM,GUNMech,GUN,"Assembly, Barrel, Bolt, Brake, Bullet, Buttplate, Chamber, Clip, Cock, Cocking, Cylinder, Firearms, Firing, Flash, Grip, Guard, Gun, Hammer, Loading, Magazine, Mechanics, Mechanism, Muzzle, Pin, Pistol, Rattle, Release, Safety, Sear, Slide, Stock, Stop, Suppressor, Trigger",枪炮,机枪,"弹夹,击发,枪声,螺栓, 枪栓,换弹,装载",槍砲,機槍,"彈夾,擊發,槍聲,螺栓, 槍栓,換彈,裝載"
GUNS,MISC,GUNMisc,GUN,"Air, Firearms, Flare, Paintball",枪炮,其它,"信号枪,气枪,彩弹枪",槍砲,其它,"信號槍,氣槍,彩彈槍"
GUNS,PISTOL,GUNPis,GUN,"&, 9mm, Beretta, Browning, Colt, Double-Action, Firearms, Glock, Handgun, Handguns, Luger, Pistol, Pistole, Pistolet, PPK, Revolver, Revolvers, Ruger, Sauer, Semi-Automatic, Sidearm, Sig, Single-Action, Six-Shooter, Smith, Starter, Walther, Wesson",枪炮,手枪,"9 毫米手枪,手枪,左轮手枪,格洛克手枪,柯尔特左轮手枪,鲁格,布朗宁自动步枪,贝雷塔手枪",槍砲,手槍,"9 毫米手槍,手槍,左輪手槍,格洛克手槍,柯爾特左輪手槍,魯格,布朗寧自動步槍,貝雷塔手槍"
GUNS,RIFLE,GUNRif,GUN,"AK-47, AR-15, Arisaka, Assault, Bolt-Action, Breechloader, Carabine, Carbine, Carbines, Casull, Firearms, Garand, Gun, Hunting, Lever-Action, Long, Luger, M1, M16, Mauser, Powell, Remington, Riffle, Rifle, Rifleman, Riflemen, Riflery, Rimfire, Ruger, Semi-Automatic, Sniper, Sporting, Winchester",枪炮,步枪,"步枪,毛瑟枪,阿里萨卡步枪,卡宾枪,狙击手,狩猎,半自动",槍砲,步槍,"步槍,毛瑟槍,阿里薩卡步槍,卡賓槍,狙擊手,狩獵,半自動"
GUNS,SHOTGUN,GUNShotg,GUN,"Barrel, Break-Action, Coach, Double, Double-Barreled, Gun, Mossberg, Over-Under, Pump-Action, Sawed-Off, Scattergun, Shotgun, Slug, Winchester",枪炮,霰弹枪,"霰弹枪,双枪管,温彻斯特,马车枪",槍砲,霰彈槍,"霰彈槍,雙槍管,溫徹斯特,馬車槍"
GUNS,SUPPRESSED,GUNSupr,GUN,"7, Assassin, Bond, James, Rifle, Silenced, Silencer, Sniper, Spy",枪炮,消音枪,消音器,槍砲,消音槍,消音器
HORNS,AIR POWERED,HORNAir,HORN,"Air, Factory, Fog",号角,气压式,"雾喇叭,气喇叭,工厂喇叭",號角,氣壓式,"霧喇叭,氣喇叭,工廠喇叭"
HORNS,CELEBRATION,HORNCele,HORN,"Bugle, Ceremonial, Fanfare, Festive, Heraldic, Horns, Party, Processional, Toot, Triumphal, Trumpets, Victory, Vuvuzela",号角,欢庆用,"派对号角,单音喇叭",號角,歡慶用,"派對號角,單音喇叭"
HORNS,MISC,HORNMisc,HORN,"Bugle, Call, Duck, Elk, Fox, Hunting",号角,其它,"打猎叫,麋鹿叫,鸭叫,狐狸号角",號角,其它,"打獵叫,麋鹿叫,鴨叫,狐狸號角"
HORNS,TRADITIONAL,HORNTrad,HORN,"Alpenhorn, Alphorn, Alpine, Battle, Bugle, Conch, Hunting, Shell, Shofar, War",号角,传统,"羊角号,海螺,海螺壳,战斗号角,高山号,高山号角,阿尔卑斯号角",號角,傳統,"羊角號,海螺,海螺殼,戰鬥號角,高山號,高山號角,阿爾卑斯號角"
HUMAN,BLOW,HMNBlow,HMN,"Adult, Blow, Child, Female, Male, Man, Person, Woman",人,吹,"吐气,呼气",人,吹,"吐氣,呼氣"
HUMAN,BREATH,HMNBrth,HMN,"Adult, Asphyxiate, Asthma, Breath, Breathing, Breaths, Child, Exhalation, Exhale, Exhaled, Exhales, Exhaling, Female, Gasp, Gasping, Heave, Huff, Huffing, Hyperventilate, Hyperventilating, Inhalation, Inhale, Inhaled, Inhales, Inhaling, Labored, Male, Man, Meditation, Pant, Panting, Person, Puffing, Respiration, Sigh, Suffocate, Suffocates, Suffocating, Wheeze, Wheezing, Whoop, Woman",人,呼吸,"叹息,喘气,喘气,喘息, 喘鸣声,呼气,咳喘,喊叫,呼吸,吸气,呼气",人,呼吸,"嘆息,喘氣,喘氣,喘息, 喘鳴聲,呼氣,咳喘,喊叫,呼吸,吸氣,呼氣"
HUMAN,BURP,HMNBurp,HMN,"Adult, Belch, Belching, Burp, Burping, Child, Female, Hiccup, Male, Man, Person, Woman",人,打嗝,"打嗝,嗳气",人,打嗝,"打嗝,噯氣"
HUMAN,COUGH,HMNCough,HMN,"Adult, Ahem, Bronchitis, Child, Choking, Clear, Clearing, Convulse, Coughing, Covid, Expectoration, Female, Gag, Hack, Hacking, Hiccough, Hiccoughing, Hiccoughs, Hoarse, Male, Man, Person, Throat, Wet, Whooping, Woman",人,咳嗽,"咳嗽,嘶哑,清嗓子",人,咳嗽,"咳嗽,嘶啞,清嗓子"
HUMAN,HEARTBEAT,HMNHart,HMN,"Adult, Arrhythmia, Arrhythmic, Arrythmia, Beating, Cardiac, Child, Coronary, EKG, Female, Fetal, Fibrillation, Heart, Male, Man, Palpitate, Palpitates, Palpitating, Palpitation, Palpitations, Person, Pulsate, Pulsated, Pulsates, Pulsating, Pulse, Rate, Rhythm, Woman",人,心跳,"心悸,手脚麻木",人,心跳,"心悸,手腳麻木"
HUMAN,KISS,HMNKiss,HMN,"Adult, Child, Female, French, Hickey, Kiss, Lips, Make, Male, Man, Necking, Out, Peck, Person, Smooch, Smooching, Snog, Woman",人,接吻,"亲吻,啄食, 轻吻",人,接吻,"親吻,啄食, 輕吻"
HUMAN,MISC,HMNMisc,HMN,"Adult, Child, Female, Male, Man, Miscellaneous, Person, Woman",人,其它,各种各样的,人,其它,各種各樣的
HUMAN,PEE,HMNPee,HMN,"Adult, Child, Female, Male, Man, Micturition, Peeing, Person, Piss, Tinkle, Urinate, Urinating, Urination, Wee, Wizz, Woman",人,尿,"尿尿,小便,尿,撒尿,小解",人,尿,"尿尿,小便,尿,撒尿,小解"
HUMAN,SKIN,HMNSkin,HMN,"Adult, Backrub, Brush, Caress, Child, Clap, Dermis, Female, Flick, Grab, Hand, Handshake, Itch, Male, Man, Massage, Pat, Person, Pores, Rash, Rub, Rubbing, Scratch, Scratching, Skin, Slap, Tap, Woman",人,皮肤,"揉,抓,皮肤,痒,拍,手抓,握手,抚摸,摩擦,挠背",人,皮膚,"揉,抓,皮膚,癢,拍,手抓,握手,撫摸,摩擦,撓背"
HUMAN,SNEEZE,HMNSneez,HMN,"Achoo, Adult, Ah-Choo, Ahchoo, Allergic, Allergy, Child, Female, Fever, Hay, Male, Man, Nasal, Person, Sinus, Sneeze, Woman",人,打喷嚏,"打喷嚏,阿嚏",人,打噴嚏,"打噴嚏,阿嚏"
HUMAN,SNIFF,HMNSniff,HMN,"Adult, Child, Female, Inhalation, Inhale, Male, Man, Nose, Odor, Person, Smell, Sniff, Sniffing, Sniffle, Snivel, Snort, Snorting, Snuffle, Whiff, Woman",人,闻,"嗅,嗅探,闻,吸鼻子",人,聞,"嗅,嗅探,聞,吸鼻子"
HUMAN,SNORE,HMNSnor,HMN,"Adult, Apnea, Breathing, Child, Congested, Doze, Dozing, Female, Heavy, Male, Man, Person, Slumber, Snooze, Snore, Snoring, Woman, ZZZ",人,打鼾,"打呼噜,zzz,鼻塞,呼吸急促,窒息,打鼾",人,打鼾,"打呼嚕,zzz,鼻塞,呼吸急促,窒息,打鼾"
HUMAN,SPIT,HMNSpit,HMN,"Adult, Child, Drool, Expectoration, Female, Gob, Hawk, Hock, Male, Man, Mucus, Person, Phlegm, Saliva, Slobber, Spew, Spit, Spitoon, Spitting, Spittle, Spittoon, Sputum, Woman",人,吐,"吐痰,吐出,痰盂,流口水",人,吐,"吐痰,吐出,痰盂,流口水"
HUMAN,VOMIT,HMNVomit,HMN,"Adult, Barf, Barfing, Child, Chunder, Expunge, Female, Gag, Gagging, Heave, Hurl, Male, Man, Nausea, Nauseous, Person, Puke, Pukes, Reflex, Reflux, Regurgitate, Regurgitated, Regurgitation, Retch, Retched, Retching, Seasick, Spew, Throwing, Up, Upchuck, Vomit, Vomitus, Woman",人,呕吐,"呕吐,吐出,呕吐物,反胃,恶心,作呕,干呕,喷出,晕船,晕车",人,嘔吐,"嘔吐,吐出,嘔吐物,反胃,噁心,作嘔,乾嘔,噴出,暈船,暈車"
ICE,BREAK,ICEBrk,ICE,"Apart, Break, Burst, Chip, Crack, Crumble, Crunch, Crush, Cube, Demolish, Destroy, Disintegrate, Fracture, Fragment, Ice, Iceberg, Icicle, Rips, Shatter, Smash, Snap, Splinter, Split",冰,打碎,"裂开,碎裂,撕裂,粉碎,嘎吱",冰,打碎,"裂開,碎裂,撕裂,粉碎,嘎吱"
ICE,CRASH & DEBRIS,ICECrsh,ICE,"Apart, Break, Collision, Crash, Crevasse, Crush, Cube, Debris, Destroy, Fall, Fragments, Ice, Iceberg, Icicle, Pulverize, Remains, Rubble, Shards, Shatter, Smash, Wreck",冰,碎片,"粉碎,摔碎,碎片,碎块",冰,碎片,"粉碎,摔碎,碎片,碎塊"
ICE,FRICTION,ICEFric,ICE,"Abrade, Abrasion, Buff, Creak, Cube, Grind, Grinding, Hone, Ice, Icicle, Polish, Rasp, Rasping, Rub, Rubbing, Sand, Scour, Scrape, Scraping, Scratching, Screech, Scuffing, Sliding, Squeak, Stress, Wear",冰,挤压,"挤压,刮擦,嘎吱声,吱吱声,尖锐声",冰,擠壓,"擠壓,刮擦,嘎吱聲,吱吱聲,尖銳聲"
ICE,HANDLE,ICEHndl,ICE,"Catch, Clasp, Clench, Clutch, Cube, Down, Embrace, Grab, Grasp, Grip, Handle, Hold, Ice, Icicle, Pickup, Pluck, Seize, Set, Take, Throw, Toss",冰,抓取,"拿,抓,放置,捡起,放下,扔,接",冰,抓取,"拿,抓,放置,撿起,放下,扔,接"
ICE,IMPACT,ICEImpt,ICE,"Bang, Banging, Bash, Bump, Chop, Clang, Clap, Clink, Clunk, Collide, Colliding, Crash, Crashing, Cube, Drop, Hit, Hitting, Ice, Icicle, Impact, Impacting, Jolt, Knock, Pound, Ram, Slam, Slamming, Smack, Smacking, Smash, Strike, Striking, Thrust",冰,打击,"击中,掉落,撞击,击碎,敲打,咣当,叮当声,砍",冰,打擊,"擊中,掉落,撞擊,擊碎,敲打,咣當,叮噹聲,砍"
ICE,MISC,ICEMisc,ICE,"Block, Cap, Chill, Crystal, Cube, Floe, Formation, Freeze, Frigid, Frost, Frostbite, Frosty, Frozen, Glacier, Ice, Icicle, Icy, Miscellaneous, Shard, Sheet, Solid, Wintry",冰,其它,各种各样的,冰,其它,各種各樣的
ICE,MOVEMENT,ICEMvmt,ICE,"Calve, Calving, Cube, Drag, Drift, Float, Floating, Floe, Flow, Glide, Ice, Icicle, Move, Pile, Rattle, Roll, Shake, Shear, Shearing, Skid, Slide, Slip, Slither",冰,移动,"拖动,滚动,晃动,摇晃",冰,移動,"拖動,滾動,晃動,搖晃"
ICE,TONAL,ICETonl,ICE,"Bowed, Cube, Frequency, Harmonic, Ice, Icicle, Melodic, Melodious, Musical, Ping, Pitch, Resonance, Resonant, Ring, Shing, Sonorous, Sound, Timbre, Tonal, Tone",冰,音乐性,"弓,回响,余音",冰,音樂性,"弓,迴響,餘音"
LASERS,BEAM,LASRBeam,LASR,"Beam, Blast, Bolt, Emission, Energy, Flash, Gamma, Glare, Gleam, Laser, Lidar, Light, Maser, Projection, Pulse, Radiation, Ray, Shine, Spark, Stream",激光,光束,"光束,伽马,射线",激光,光束,"光束,伽馬,射線"
LASERS,GUN,LASRGun,LASR,"Beam, Blaster, Cannon, Phaser, Plasma, Ray, Weapon",激光,武器,"等离子武器,冲击波,激光炮",激光,武器,"等離子武器,衝擊波,激光炮"
LASERS,IMPACT,LASRImpt,LASR,"Beam, Blast, Blaster, Burst, Explode, Hit, Impact, Ray, Sizzle, Strike",激光,打击,"激光,冲击波,冲击,打击,嘶嘶声",激光,打擊,"激光,衝擊波,衝擊,打擊,嘶嘶聲"
LASERS,MISC,LASRMisc,LASR,"Beam, Miscellaneous, Ray",激光,其它,各种各样的,激光,其它,各種各樣的
LEATHER,CREAK,LETHRCreak,LETHR,"Cowhide, Creak, Deerskin, Groan, Hide, Nubuck, Pigskin, Saddle, Sheepskin, Squeak, Stress, Stretch, Suede, Tension",皮革,嘎吱,"吱吱声,嘎吱声,挤压,紧绷",皮革,嘎吱,"吱吱聲,嘎吱聲,擠壓,緊繃"
LEATHER,HANDLE,LETHRHndl,LETHR,"Carry, Catch, Clasp, Clench, Clutch, Cowhide, Deerskin, Down, Embrace, Grab,  Grasp, Grip, Handle, Hide, Hold, Nubuck, Pickup, Pigskin, Seize, Set, Sheepskin, Suede, Take, Throw, Toss, Wield",皮革,抓取,"拿,抓,放置,捡起,放下,扔,接",皮革,抓取,"拿,抓,放置,撿起,放下,扔,接"
LEATHER,IMPACT,LETHRImpt,LETHR,"Bang, Banging, Bump, Clap, Collide, Colliding, Cowhide, Crash, Crashing, Deerskin, Grab, Hide, Hit, Hitting, Impact, Impacting, Nubuck, Pigskin, Pound, Punch, Ram, Sheepskin, Slam, Slamming, Smack, Smacking, Strike, Striking, Suede, Thrust, Thud, Thump, Whack",皮革,打击,"击中,撞击,抓住,砰的一声,撞击声",皮革,打擊,"擊中,撞擊,抓住,砰的一聲,撞擊聲"
LEATHER,MISC,LETHRMisc,LETHR,"Animal, Cowhide, Deerskin, Goatskin, Hide, Lambskin, Leather, Miscellaneous, Nubuck, Pigskin, Rawhide, Sheepskin, Skin, Suede",皮革,其它,各种各样的,皮革,其它,各種各樣的
LEATHER,MOVEMENT,LETHRMvmt,LETHR,"Bend, Cowhide, Deerskin, Flap, Flex, Flop, Hide, Maneuver, Movement, Nubuck, Pigskin, Rotate, Rustle, Sheepskin, Slide, Stretch, Suede, Sway, Swing, Turn, Twist",皮革,移动,"扇动,抖动,沙沙声,移动,滑动",皮革,移動,"扇動,抖動,沙沙聲,移動,滑動"
LIQUID & MUD,BUBBLES,LIQBubl,LIQ,"Boiling, Bubble, Bubbles, Burbling, Carbonation, Cavitation, Effervesce, Effervescence, Effervescent, Fizz, Foam, Froth, Frothy, Lather, Mud, Pop, Sparkle, Suds",液体与流体,气泡,"气泡,泡沫,砰的一声,泥",液體與流體,氣泡,"氣泡,泡沫,砰的一聲,泥"
LIQUID & MUD,IMPACT,LIQImpt,LIQ,"Hit, Impact, Kerplunk, Mud, Plop, Plunk, Slap, Slosh, Smack, Spatter, Splat, Splatter, Squelch, Squish",液体与流体,打击,"滴落,飞溅,击中,撞击,扑通,噗通,砰砰,泥",液體與流體,打擊,"滴落,飛濺,擊中,撞擊,撲通,噗通,砰砰,泥"
LIQUID & MUD,MISC,LIQMisc,LIQ,"Caramel, Flow, Gel, Glue, Gravy, Honey, Miscellaneous, Movement, Oil, Paint, Resin, Slime, Sludge, Syrup, Tar, Viscosity",液体与流体,其它,各种各样的,液體與流體,其它,各種各樣的
LIQUID & MUD,MOVEMENT,LIQMvmt,LIQ,"Flooding, Goo, Gushing, Leak, Mud, Ooze, Rushing, Seep, Slime, Sloshing, Splashing, Surging, Swirling",液体与流体,移动,"软泥,粘液,粘性物,泥",液體與流體,移動,"軟泥,粘液,粘性物,泥"
LIQUID & MUD,SUCTION,LIQSuct,LIQ,"Draw, Glomp, Mud, Plunger, Pull, Slurp, Suck, Suction, Vacuum",液体与流体,抽吸,"吸,啜食,咕噜声,活塞,皮搋,泥浆",液體與流體,抽吸,"吸,啜食,咕嚕聲,活塞,皮搋,泥漿"
MACHINES,AMUSEMENT,MACHAmus,MACH,"Apparatus, Bumper, Carousel, Carrousel, Cars, Coaster, Contraption, Device, Drop, Ferris, Flume, Freefall, Funhouse, Haunted, House, Kiddy, Line, Log, Machinery, Merry-Go-Round, Nickelodeon, Park, Pinball, Ride, Roller, Rollercoaster, Scrambler, Skeeball, Theme, Thrill, Tilt-A-Whirl, Tower, Waterslide, Wheel, Zip",机器,游乐,"过山车,旋转木马,爬梯,旋转椅,儿童骑行,主题公园小火车,弹球,滚球",機器,遊樂,"過山車,旋轉木馬,爬梯,旋轉椅,兒童騎行,主題公園小火車,彈球,滾球"
MACHINES,ANTIQUE,MACHAntq,MACH,"Abacus, Adding, Antique, Apparatus, Arcade, Automaton, Babbage, Butter, Cash, Churn, Classic, Contraption, Device, Edison, Enigma, Guttenberg, Hand-Cranked, Heritage, Historic, Linotype, Loom, Machine, Machinery, Mimeograph, Nostalgic, Old-Fashioned, Olive, Press, Printing, Register, Retro, Sewing, Vintage",机器,老式,"印刷机,缝纫机,橄榄压榨机,黄油搅拌机",機器,老式,"印刷機,縫紉機,橄欖壓榨機,黃油攪拌機"
MACHINES,APPLIANCE,MACHAppl,MACH,"Air, Apparatus, Blender, Bread, Can, Cleaner, Coffee, Conditioner, Contraption, Cooker, Dehumidifier, Device, Dishwasher, Disposal, Dryer, Electric, Fan, Food, Fridge, Garbage, Griddle, Hair, Heater, Hot, Humidifier, Ice, Iron, Kettle, Machine, Machinery, Maker, Microwave, Mixer, Opener, Oven, Plate, Processor, Refrigerator, Rice, Sewing, Slow, Stand, Toaster, Vacuum, Waffle, Washing",机器,家电,"烤箱,冰柜,冰箱,搅拌机,食物料理机,吹风机,制冰机,洗衣机,烘干机,熨斗,咖啡机,洗碗机,电动开罐器,垃圾处理机,加湿器,除湿机,缝纫机,烤面包机,华夫饼机,煎锅,烤盘",機器,家電,"烤箱,冰櫃,冰箱,攪拌機,食物料理機,吹風機,製冰機,洗衣機,烘乾機,熨斗,咖啡機,洗碗機,電動開罐器,垃圾處理機,加濕器,除濕機,縫紉機,烤麵包機,華夫餅機,煎鍋,烤盤"
MACHINES,CONSTRUCTION,MACHCnst,MACH,"Apparatus, Cement, Chipper, Compactor, Concrete, Contraption, Crane, Device, Dozer, Driver, Generator, Jackhammer, Lift, Machinery, Mixer, Paver, Pile, Scissor, Steamroller, Trencher, Wood",机器,施工,"起重机,水泥搅拌机,碎木机",機器,施工,"起重機,水泥攪拌機,碎木機"
MACHINES,ELEVATOR,MACHElev,MACH,"Apparatus, Contraption, Device, Dumbwaiter, Dumbwaiters, Freight, Hoist, Lift, Lifts, Machinery, Passenger, Paternoster, Platform, Service, Stair, Turbolift",机器,电梯,"帕特诺斯特,货运电梯,乘客电梯,电梯",機器,電梯,"帕特諾斯特,貨運電梯,乘客電梯,電梯"
MACHINES,ESCALATOR,MACHEscl,MACH,"Apparatus, Contraption, Device, Machinery, Moving, Stairs, Travelator, Walkway, Walkways",机器,自动扶梯,"传送带,自动人行道",機器,自動扶梯,"傳送帶,自動人行道"
MACHINES,FAN,MACHFan,MACH,"Air, Apparatus, Bladeless, Blower, Box, Ceiling, Circulator, Contraption, Device, Exhaust, Industrial, Machinery, Ventilation",机器,风扇,"风扇,吊扇,箱式风扇,工业风扇,无叶风扇",機器,風扇,"風扇,吊扇,箱式風扇,工業風扇,無葉風扇"
MACHINES,GARDEN,MACHGrdn,MACH,"Apparatus, Blower, Chainsaw, Contraption, Cultivator, Device, Eater, Edger, Hedge, Irrigation, Landscaping, Lawn, Lawnmower, Leaf, Machinery, Mower, Mulcher, Pole, Pressure, Saw, Tiller, Tillers, Trimmer, Washer, Weed, Whacker",机器,花园,"割草机,除草机,磨边机,锯子,修剪机,杆链锯,覆盖机,耕种机",機器,花園,"割草機,除草機,磨邊機,鋸子,修剪機,桿鏈鋸,覆蓋機,耕種機"
MACHINES,GYM,MACHGym,MACH,"Apparatus, Bike, Bowflex, Cardio, Climber, Contraption, Device, Elliptical, Exercise, Fitness, Machine, Machinery, Nautilus, Nordictrack, Resistance, Rower, Rowing, Stair, Stationary, Stepper, Trampoline, Treadmill, Weight, Workout",机器,健身房,"跑步机,踏步机,划船机,健身自行车,健身脚踏车,诺迪克跑步机,踏步台阶机。",機器,健身房,"跑步機,踏步機,划船機,健身自行車,健身腳踏車,諾迪克跑步機,踏步台階機。"
MACHINES,HITECH,MACHTech,MACH,"3D, 7, Apparatus, Arm, Bond, CNC, Contraption, Cutter, Device, Digital, Gadget, Handheld, Holographic, James, Laser, Machinery, Plasma, Printer, Quantum, Resin, Robotic, Spy",机器,高科技,"小工具,数码,手持",機器,高科技,"小工具,數碼,手持"
MACHINES,HVAC,MACHHvac,MACH,"Air, Aircon, Apparatus, Baseboard, Boiler, Chiller, Climate, Conditioner, Conditioning, Contraption, Control, Cooler, Dehumidifier, Device, Ductless, Evaporative, Filtration, Furnace, Handlers, Heat, Heater, Heating, Humidifier, Humidifiers, Machinery, Mini-Split, Pump, Pumps, Purifier, Radiator, Systems, Thermostat, Thermostats, Ventilation",机器,空调,"空调,冷风机,暖气。",機器,空調,"空調,冷風機,暖氣。"
