Category,SubCategory,CatID,CatShort,Synonyms - Comma Separated,Category_zh,SubCategory_zh,Synonyms_zh,Category_tw,SubCategory_tw,Synonyms_tw,Category_ja,SubCategory_ja,Synonyms_ja
MAGIC,ELEMENTAL,MAGElem,MAG,"fire, water, earth, electric, air, wind",魔法,元素,"火,水,土,电,气,风",魔法,元素,"火,水,土,電,氣,風",魔法,エレメンツ,"火,水,土,電気,空気,風"
MAGIC,EVIL,MAGEvil,MAG,"dark, devil, summon, necromancy, voodoo, black magic, forbidden",魔法,邪恶,"黑暗,恶魔,召唤,死灵法术,巫毒术,黑魔法,禁止,禁术",魔法,邪惡,"黑暗,惡魔,召喚,死靈法術,巫毒術,黑魔法,禁止,禁術",魔法,悪魔,"暗黒,悪魔,召喚,黒魔術,ブードゥー教,黒魔術,禁忌"
MAGIC,MISC,MAGMisc,MAG,miscellaneous,魔法,其它,各种各样的,魔法,其它,各種各樣的,魔法,その他,雑多
MAGIC,POOF,MAGPoof,MAG,"chuff, foomp, blast",魔法,嘭,"噗的一声,砰的一声,爆破声",魔法,嘭,"噗的一聲,砰的一聲,爆破聲",魔法,ME、タッチ音,"チャフ,フン,ブラスト"
MAGIC,SHIMMER,MAGShim,MAG,"twinkle, sparkle, bell tree, chime, glint, glisten, glitter, scintillation, glow, glimmer, gleam",魔法,闪耀,"闪烁,闪闪发光,树铃,风铃,闪耀,闪光,闪亮,火花,发光,微光,反光",魔法,閃耀,"閃爍,閃閃發光,樹鈴,風鈴,閃耀,閃光,閃亮,火花,發光,微光,反光",魔法,輝く、光る,"きらめき,きらめき,ベル?ツリー,チャイム,きらめき,きらめき,シンチレーション,グロー,グリマー,ギラギラ"
MAGIC,SPELL,MAGSpel,MAG,"witch, wizard, sorcerer, cast, incantation, hex, rune, sorcery, enchant, invocation, bewitch, exorcism, curse, trance",魔法,咒语,"女巫,巫师,魔术师,施法,咒语,妖术,符文,魔法,附魔,祈求,祈祷,蛊惑,驱魔,诅咒,恍惚,魅惑",魔法,咒語,"女巫,巫師,魔術師,施法,咒語,妖術,符文,魔法,附魔,祈求,祈禱,蠱惑,驅魔,詛咒,恍惚,魅惑",魔法,呪文、魔力,"魔女,魔法使い,魔術師,キャスト,呪文,ルーン,魔術,エンチャント,召喚,妖術,悪魔払い,呪い,恍惚とした表情"
MECHANICAL,CLICK,MECHClik,MECH,"click, clack, snap, toggle, button",机械,咔哒,"单击,按,咔哒声,卡合,切换,按钮",機械,咔噠,"單擊,按,咔噠聲,卡合,切換,按鈕",メカニカル,クリック,"クリック,カチャカチャ,スナップ,トグル,ボタン"
MECHANICAL,GEARS,MECHGear,MECH,"gear, cog, pinion, rack and pinion, transmission, cogwheel, gearwheel, flywheel",机械,齿轮,"齿轮,嵌齿轮,小齿轮,齿条,齿轮,传动装置,轮齿,大齿轮,飞轮",機械,齒輪,"齒輪,嵌齒輪,小齒輪,齒條,齒輪,傳動裝置,輪齒,大齒輪,飛輪",メカニカル,ギア、道具,"ギア,歯車,ピニオン,ラックとピニオン,トランスミッション,歯車ホイール,ギアホイール,フライホイール"
MECHANICAL,HYDRAULIC & PNEUMATIC,MECHHydr,MECH,"hydraulic, pneumatic, pressurized, valve",机械,液压与气动,"液压,气动,加压,阀门",機械,液壓與氣動,"液壓,氣動,加壓,閥門",メカニカル,油圧、空気圧,"油圧,空気圧,加圧,バルブ"
MECHANICAL,LATCH,MECHLtch,MECH,"latch, hardware, lock, clasp, hasp, bolt",机械,插销,"闩锁,硬件,五金,锁,扣,搭扣,螺栓",機械,插銷,"閂鎖,硬件,五金,鎖,扣,搭扣,螺栓",メカニカル,ラッチ,"ラッチ,ハードウェア,ロック,留め金,ハスプ,ボルト"
MECHANICAL,LEVER,MECHLvr,MECH,"lever, switch, clunk, clank",机械,操纵杆,"杠杆,开关,撞击声,叮当声",機械,操縱桿,"槓桿,開關,撞擊聲,叮噹聲",メカニカル,レバー,"レバー,スイッチ,カチャカチャ,カチャカチャ"
MECHANICAL,LOCK,MECHLock,MECH,"padlock, deadbolt",机械,锁,"挂锁,死锁,门栓",機械,鎖,"掛鎖,死鎖,門栓",メカニカル,ロック、施錠,"南京錠,デッドボルト"
MECHANICAL,MISC,MECHMisc,MECH,miscellaneous,机械,其它,各种各样的,機械,其它,各種各樣的,メカニカル,その他,雑多な
MECHANICAL,PULLEY,MECHPuly,MECH,"squeak, chirp, roll",机械,滑轮,"吱吱声,叽叽喳喳,滚动",機械,滑輪,"吱吱聲,嘰嘰喳喳,滾動",メカニカル,プーリー,"キー,チャープ,ロール"
MECHANICAL,RATCHET,MECHRtch,MECH,"ratchet, snap, click, wind, crank, winch",机械,棘轮,"棘轮,卡扣,按,上发条,曲柄,绞盘",機械,棘輪,"棘輪,卡扣,按,上發條,曲柄,絞盤",メカニカル,ラチェット,"ラチェット,スナップ,クリック,ワインド,クランク,ウィンチ"
MECHANICAL,RELAY,MECHRelay,MECH,"flip, toggle, clack",机械,传动,"翻转,切换,敲击",機械,傳動,"翻轉,切換,敲擊",メカニカル,リレー,"フリップ,トグル,カチャカチャ"
MECHANICAL,ROLLER,MECHRolr,MECH,"roll, belt, lineshaft",机械,滚筒,"转动,传送带,线轴,卷轴",機械,滾筒,"轉動,傳送帶,線軸,捲軸",メカニカル,ローラー,"ロール,ベルト,ラインシャフト"
MECHANICAL,SWITCH,MECHSwtch,MECH,"switch, click, clack, toggle, button",机械,开关,"切换,点击,咔哒声,切换,按钮",機械,開關,"切換,點擊,咔噠聲,切換,按鈕",メカニカル,スイッチ,"スイッチ,クリック,カチャカチャ,トグル,ボタン"
METAL,BREAK,METLBrk,METL,"break, crack, rip, shatter, crunch",金属,断裂,"断裂,裂开,撕裂,碎裂,紧缩,压碎",金屬,斷裂,"斷裂,裂開,撕裂,碎裂,緊縮,壓碎",金属,壊れる,"壊れる,割れる,裂ける,粉々になる,砕ける"
METAL,CRASH & DEBRIS,METLCrsh,METL,"crash, fall, debris",金属,碎片,"碰撞,坠落,碎片",金屬,碎片,"碰撞,墜落,碎片",金属,粉砕、瓦礫,"クラッシュ,フォール,デブリ"
METAL,FRICTION,METLFric,METL,"stress, scrape, creak, squeak, screech",金属,挤压,"压力,刮擦,吱吱声,吱吱声,尖叫声",金屬,擠壓,"壓力,刮擦,吱吱聲,吱吱聲,尖叫聲",金属,摩擦,"ストレス,擦り傷,きしみ,軋み,金切り声"
METAL,HANDLE,METLHndl,METL,"handle, grab, set, pickup, set down, toss, catch",金属,抓取,"拿,抓,放置,拿起,放下,扔,接",金屬,抓取,"拿,抓,放置,拿起,放下,扔,接",金属,めくる、持つ,"ハンドル,グラブ,セット,ピックアップ,セットダウン,トス,キャッチ"
METAL,IMPACT,METLImpt,METL,"hit, drop, impact, crash, clunk, clang",金属,打击,"击中,掉落,撞击,碰撞,撞击声,叮当声",金屬,打擊,"擊中,掉落,撞擊,碰撞,撞擊聲,叮噹聲",金属,インパクト、打撃,"ぶつかる,落ちる,衝撃,衝突,ガチャン,ガチャン"
METAL,MISC,METLMisc,METL,miscellaneous,金属,其它,各种各样的,金屬,其它,各種各樣的,金属,その他,雑多
METAL,MOVEMENT,METLMvmt,METL,"drag, roll, rattle, shake",金属,移动,"拖动,拖拽,滚动,嘎拉嘎拉,摇晃",金屬,移動,"拖動,拖拽,滾動,嘎拉嘎拉,搖晃",金属,動作、振動、巻取り,"引きずる, 転がす, ガラガラさせる, 揺らす"
METAL,TONAL,METLTonl,METL,"bow, ring, wronk, shing, warp, bend, resonate",金属,音乐性,"弓箭,铃,怪的,噌的一声,缠绕,弯曲,共鸣",金屬,音樂性,"弓箭,鈴,怪的,噌的一聲,纏繞,彎曲,共鳴",金属,金属の音階,"弓を引く,鳴らす,鳴る,反らす,曲げる,共鳴させる"
MOTORS,ANTIQUE,MOTRAntq,MOTR,"kerosene engine, paraffin engine",马达,老式,"煤油发动机,石蜡发动机",馬達,老式,"煤油發動機,石蠟發動機",モーター,アンティーク、旧式,"灯油エンジン,パラフィンエンジン"
MOTORS,COMBUSTION,MOTRComb,MOTR,"diesel engine, gas engine, combustion engine, two-stroke engine",马达,内燃机,"柴油发动机,燃气发动机,内燃机,二冲程发动机",馬達,內燃機,"柴油發動機,燃氣發動機,內燃機,二衝程發動機",モーター,燃焼,"ディーゼルエンジン,ガスエンジン,内燃機関,2サイクルエンジン"
MOTORS,ELECTRIC,MOTRElec,MOTR,"toothbrush, electric razor, electric motor, garbage disposal, dentist drill",马达,电动,"牙刷,电动剃须刀,电动马达,垃圾处理器,牙医钻头",馬達,電動,"牙刷,電動剃須刀,電動馬達,垃圾處理器,牙醫鑽頭",モーター,電気、エレクトリック,"歯ブラシ,電気カミソリ,電気モーター,生ゴミ処理機,歯医者用ドリル"
MOTORS,MISC,MOTRMisc,MOTR,miscellaneous,马达,其它,各种各样的,馬達,其它,各種各樣的,モーター,その他,雑多なもの
MOTORS,SERVO,MOTRSrvo,MOTR,"robot, rc car, camera focus, car antenna, printer",马达,伺服电机,"机器人,遥控车,相机对焦,汽车天线,打印机",馬達,伺服電機,"機器人,遙控車,相機對焦,汽車天線,打印機",モーター,サーボ,"ロボット,RCカー,カメラフォーカス,カーアンテナ,プリンター"
MOTORS,TURBINE,MOTRTurb,MOTR,"windmill, airplane, aircraft, generator",马达,涡轮,"风车,飞机,飞行器,发电机",馬達,渦輪,"風車,飛機,飛行器,發電機",モーター,タービン,"風車,飛行機,航空機,発電機"
MOVEMENT,ACTIVITY,MOVEActv,MOVE,"activity, moving, cleaning, shopping, unpacking",移动,活动,"活动,搬家,清洁,购物,开箱",移動,活動,"活動,搬家,清潔,購物,開箱",動く、動作,活動,"活動,移動,掃除,買い物,荷ほどき"
MOVEMENT,ANIMAL,MOVEAnml,MOVE,"stampede, herd, charge, trample, scramble",移动,动物,"踩踏,放牧,冲锋,践踏,争夺",移動,動物,"踩踏,放牧,衝鋒,踐踏,爭奪",動く、動作,動物,"踏み潰す,群れる,突進する,踏みつぶす,かき混ぜる"
MOVEMENT,CREATURE,MOVECrea,MOVE,"slither, crawl, slide, squirm, wriggle",移动,生物,"滑行,爬行,滑动,蠕动,扭动",移動,生物,"滑行,爬行,滑動,蠕動,扭動",動く、動作,モンスター、怪物,"滑る,這う,滑る,もがく,這う"
MOVEMENT,CROWD,MOVECrwd,MOVE,"walk, run, march, mill, shuffle, scuffle, sit, stand, lie, slip, jump, skip",移动,人群,"走,跑,齐步走,闲逛,滑步,扭打,坐,站,躺,滑,跳,蹦",移動,人群,"走,跑,齊步走,閒逛,滑步,扭打,坐,站,躺,滑,跳,蹦",動く、動作,人、群集,"歩く,走る,行進する,ミル,シャッフル,スカッフル,座る,立つ,横たわる,スリップ,ジャンプ,スキップ"
MOVEMENT,HUMAN,MOVEHmn,MOVE,"walk, run, march, mill, shuffle, scuffle, sit, stand, lie, slip, jump, skip",移动,人类,"走,跑,齐步走,闲逛,滑步,扭打,坐,站,躺,滑,跳,蹦",移動,人類,"走,跑,齊步走,閒逛,滑步,扭打,坐,站,躺,滑,跳,蹦",動く、動作,人間,"歩く,走る,行進する,ミル,シャッフル,スカッフル,座る,立つ,嘘,滑る,跳ぶ,飛ばす"
MOVEMENT,INSECT,MOVEInsc,MOVE,"swarm, hive, beehive, slither, maggots",移动,昆虫,"蜂群,蜂巢,蜂箱,蠕动,蛆虫",移動,昆蟲,"蜂群,蜂巢,蜂箱,蠕動,蛆蟲",動く、動作,昆虫,"swarm, hive, bee-hive, slither, maggots."
MOVEMENT,MISC,MOVEMisc,MOVE,miscellaneous,移动,其它,各种各样的,移動,其它,各種各樣的,動く、動作,その他,雑多な
MOVEMENT,PRESENCE,MOVEPres,MOVE,"adjust, shuffle, scuffle, light movement, shift",移动,状态,"调整,侧滑,拖着,轻微移动,转移",移動,狀態,"調整,側滑,拖著,輕微移動,轉移",動く、動作,仕草、所作,"調整,シャッフル,スカッフル,軽快な動き,シフト"
MUSICAL,BELLS,MUSCBell,MUSC,"tubular bells, carillon, gamelan, singing bowl, hand bell, cowbell, gong, gamelan, agung, bowl gong, tam-tam",乐句,钟铃,"管铃,钟琴,甘美兰,颂钵,手摇铃,牛铃,锣,gamelan,阿贡锣,碗锣,tam-tam",樂句,鐘鈴,"管鈴,鍾琴,甘美蘭,頌缽,手搖鈴,牛鈴,鑼,gamelan,阿貢鑼,碗鑼,tam-tam",音楽,ベル、鈴,"チューブラーベル,カリヨン,ガムラン,シンギングボウル,ハンドベル,カウベル,ゴング,ガムラン,アグン,ボウルゴング,タムタム"
MUSICAL,BRASS,MUSCBrass,MUSC,"tuba, french horn, trombone, trumpet, mellophone, euphorium, sousaphone, flugelhorn, bugle, saxhorn, cornet",乐句,铜管,"大号,圆号,长号,小号,木管,行进圆号,大号,长号,号角,萨克斯管,短号",樂句,銅管,"大號,圓號,長號,小號,木管,行進圓號,大號,長號,號角,薩克斯管,短號",音楽,ブラス、管楽器,"チューバ,フレンチホルン,トロンボーン,トランペット,メロフォン,ユーフォニアム,スーザフォン,フリューゲルホルン,ビューグル,サックスホルン,コルネット"
MUSICAL,CHIME,MUSCChim,MUSC,"wind chime, bell tree, tinkle, twinkle, shimmer",乐句,钟铃,"风铃,树铃,铃铛,闪烁,闪光",樂句,鐘鈴,"風鈴,樹鈴,鈴鐺,閃爍,閃光",音楽,チャイム,"ウィンドチャイム,ベルツリー,ティンクル,トゥインクル,シマー"
MUSICAL,CHORAL,MUSCChor,MUSC,"choir, choral, gospel, church",乐句,合唱,"合唱团,唱诗班,福音,教堂",樂句,合唱,"合唱團,唱詩班,福音,教堂",音楽,合唱,"クワイア, コーラス, ゴスペル, 教会"
MUSICAL,EXPERIMENTAL,MUSCExpr,MUSC,"theremin, glass armonica, pyrophone, stylophone, cristal baschet, electrified cactus, aeolian wind harp",乐句,实验,"特雷门琴,玻璃琴,火风琴,斯特乐风迷你笔触琴,水晶琴,电动跳舞仙人掌,风弦琴",樂句,實驗,"特雷門琴,玻璃琴,火風琴,斯特樂風迷你筆觸琴,水晶琴,電動跳舞仙人掌,風弦琴",音楽,実験,"テルミン,グラス?アルモニカ,パイロフォン,スタイロフォン,クリスタル?バシェット,エレクトリファイド?カクタス,エオリアン?ウィンドハープ"
MUSICAL,INSTRUMENT,MUSCInst,MUSC,instrument,乐句,器乐,乐器,樂句,器樂,樂器,音楽,楽器、インストゥルメント,楽器
MUSICAL,KEYED,MUSCKeyd,MUSC,"piano, organ, harpsicord, accordian, melodica, celesta, spinet, clavinet, clavichord, harmonium, dulcitone",乐句,键控,"钢琴,管风琴,大键琴,手风琴,口风琴,钢片琴,斯平纳琴,电翼琴,小键琴,风琴,杜西冬琴",樂句,鍵控,"鋼琴,管風琴,大鍵琴,手風琴,口風琴,鋼片琴,斯平納琴,電翼琴,小鍵琴,風琴,杜西冬琴",音楽,鍵盤,"ピアノ,オルガン,チェンバロ,アコーディオン,メロディカ,チェレスタ,スピネット,クラビネット,クラビコード,ハルモニウム,ダルシトーン"
MUSICAL,LOOP,MUSCLoop,MUSC,"music loops, sample loops, drum loops",乐句,循环,"音乐循环,采样循环,鼓循环",樂句,循環,"音樂循環,採樣循環,鼓循環",音楽,ループ,"ミュージックループ,サンプルループ,ドラムループ"
MUSICAL,MISC,MUSCMisc,MUSC,"miscellaneous, harmonica, kazoo",乐句,其它,"各种各样的,口琴,卡祖笛",樂句,其它,"各種各樣的,口琴,卡祖笛",音楽,その他,"雑技,ハーモニカ,カズー"
MUSICAL,PERCUSSION,MUSCPerc,MUSC,"timpani, kettle drum, bass drum, toms, war drums, taiko, kick drum, snare drum",乐句,打击,"定音鼓,锅鼓,低音鼓,筒鼓,战鼓,太鼓,底鼓,军鼓",樂句,打擊,"定音鼓,鍋鼓,低音鼓,筒鼓,戰鼓,太鼓,底鼓,軍鼓",音楽,パーカッション、ドラム,"ティンパニ,ケトルドラム,バスドラム,タム,軍楽隊,和太鼓,キックドラム,スネアドラム"
MUSICAL,PERCUSSION TUNED,MUSCTnprc,MUSC,"glockenspiel, xylophone, vibraphone, metallophone,  bell lyre, steel drum, marimba",乐句,打击乐,"钟琴,木琴,颤音琴,铁琴,里拉铁片琴,钢鼓,马林巴琴",樂句,打擊樂,"鍾琴,木琴,顫音琴,鐵琴,里拉鐵片琴,鋼鼓,馬林巴琴",音楽,パーカッション、打楽器,"グロッケンシュピール,シロフォン,ビブラフォン,メタロフォン,ベルライアー,スチールドラム,マリンバ"
MUSICAL,PERFORMANCE,MUSCPrfm,MUSC,"band, street musician, live concert, show, nightclub, ",乐句,表演,"乐队,街头音乐家,现场音乐会,演出,夜总会",樂句,表演,"樂隊,街頭音樂家,現場音樂會,演出,夜總會",音楽,パフォーマンス,"バンド,ストリートミュージシャン,ライブコンサート,ショー,ナイトクラブ "
MUSICAL,PLUCKED,MUSCPluck,MUSC,"guitar, banjo, ukelele, harp, acoustic guitar, bass guitar, mandolin,  balalaika, sitar, pipa, thumb piano, jaw harp, zither, balalaika, autoharp, kora, lute, lyre, oud, tambura, karimba",乐句,拨弦乐,"吉他,班卓琴,尤克里里,竖琴,原声吉他,电贝斯,曼陀铃,巴拉莱卡琴,西塔琴,琵琶,拇指琴,口簧琴,古筝,巴拉莱卡琴,自动竖琴,科拉琴,鲁特琴,里拉琴,乌德琴,坦布拉琴,卡林巴",樂句,撥弦樂,"吉他,班卓琴,尤克里裡,豎琴,原聲吉他,電貝斯,曼陀鈴,巴拉萊卡琴,西塔琴,琵琶,拇指琴,口簧琴,古箏,巴拉萊卡琴,自動豎琴,科拉琴,魯特琴,里拉琴,烏德琴,坦布拉琴,卡林巴",音楽,弦楽器,"ギター,バンジョー,ウクレレ,ハープ,アコースティックギター,ベースギター,マンドリン,バラライカ,シタール,パイパ,サムピアノ,ジョーハープ,チター,バラライカ,オートハープ,コラ,リュート,ライアー,ウード,タンブラ,カリンバ"
MUSICAL,SAMPLE,MUSCSmpl,MUSC,"samples, raw samples, one-shot",乐句,采样,"采样,原始采样,单次",樂句,採樣,"採樣,原始採樣,單次",音楽,サンプル,"サンプル,生サンプル,一発録り"
MUSICAL,SHAKEN,MUSCShake,MUSC,"maracas, tambourine, rattles, rainstick, shekere , egg shaker, chajchas, monkey stick, katsa, sistrum, shaker, cabasa",乐句,摇动,"沙锤,铃鼓,拨浪鼓,雨声器,椰铃,沙蛋,羊蹄拨浪鼓,拉格琴,katsa,摇铃,沙鈴,铁沙铃",樂句,搖動,"沙錘,鈴鼓,撥浪鼓,雨聲器,椰鈴,沙蛋,羊蹄撥浪鼓,拉格琴,katsa,搖鈴,沙鈴,鐵沙鈴",音楽,シェイカー,"マラカス,タンバリン,ガラガラ,レインスティック,シェケレ,エッグシェイカー,チャイチャ,モンキースティック,カツァ,シストラム,シェイカー,カバサ"
MUSICAL,SONG & PHRASE,MUSCSong,MUSC,"music, player piano, ringtone, musical car by, phrase",乐句,乐句,"音乐,自动演奏钢琴,铃声,汽车音响,乐句",樂句,樂句,"音樂,自動演奏鋼琴,鈴聲,汽車音響,樂句",音楽,唄とフレーズ,"音楽, プレーヤーピアノ, 着メロ, ミュージカルカー, フレーズ"
MUSICAL,STINGER,MUSCStngr,MUSC,"music sting, news sting, title",乐句,重击音,"音乐短乐句,新闻短乐句,标题乐句",樂句,重擊音,"音樂短樂句,新聞短樂句,標題樂句",音楽,ME、タッチ音,"音楽の歌詞, ニュースの歌詞, タイトル"
MUSICAL,STRINGED,MUSCStr,MUSC,"violin, cello, viola, violoncello, bass, double bass",乐句,弦乐,"小提琴,大提琴,中提琴,大提琴,低音,低音提琴,竖琴",樂句,弦樂,"小提琴,大提琴,中提琴,大提琴,低音,低音提琴,豎琴",音楽,ストリングス,"バイオリン, チェロ, ビオラ, ビオロンチェロ, ベース, コントラバス"
MUSICAL,SYNTHESIZED,MUSCSynth,MUSC,"synth, moog, casio, roland, arp, synthesizer, oberheim, minimoog, yamaha, korg",乐句,合成器,"合成,穆格,卡西欧,罗兰,琶音,合成器,oberheim,迷你穆格,雅马哈,科音",樂句,合成器,"合成,穆格,卡西歐,羅蘭,琶音,合成器,oberheim,迷你穆格,雅馬哈,科音",音楽,シンセサイザー,"シンセ,ムーグ,カシオ,ローランド,アープ,シンセサイザー,オーバーハイム,minimoog,ヤマハ,コルグ"
